fecha,clae6,puestos
2013-04-01,432910,1824
2013-04-01,432920,1548
2013-04-01,432990,7669
2013-04-01,433010,2224
2013-04-01,433020,1911
2013-04-01,433030,283
2013-04-01,433040,3058
2013-04-01,433090,417
2013-04-01,439100,2032
2013-04-01,439910,2578
2013-04-01,439990,12934
2013-04-01,451110,34482
2013-04-01,451190,8755
2013-04-01,451210,1848
2013-04-01,451290,845
2013-04-01,452101,2920
2013-04-01,452210,883
2013-04-01,452220,1248
2013-04-01,452300,1131
2013-04-01,452401,1419
2013-04-01,452500,189
2013-04-01,452600,3911
2013-04-01,452700,269
2013-04-01,452800,593
2013-04-01,452910,443
2013-04-01,452990,12343
2013-04-01,453100,13615
2013-04-01,453210,6508
2013-04-01,453220,723
2013-04-01,453291,12778
2013-04-01,453292,279
2013-04-01,454010,7527
2013-04-01,454020,145
2013-04-01,461011,28915
2013-04-01,461012,462
2013-04-01,461013,226
2013-04-01,461014,419
2013-04-01,461019,1953
2013-04-01,461021,5662
2013-04-01,461022,37
2013-04-01,461029,420
2013-04-01,461031,248
2013-04-01,461032,2040
2013-04-01,461039,1664
2013-04-01,461040,6091
2013-04-01,461091,544
2013-04-01,461092,128
2013-04-01,461093,228
2013-04-01,461094,411
2013-04-01,461095,153
2013-04-01,461099,3771
2013-04-01,462110,-99
2013-04-01,462120,1482
2013-04-01,462131,6698
2013-04-01,462132,800
2013-04-01,462190,1159
2013-04-01,462201,308
2013-04-01,462209,559
2013-04-01,463111,3047
2013-04-01,463112,2849
2013-04-01,463121,2336
2013-04-01,463129,1644
2013-04-01,463130,1410
2013-04-01,463140,11898
2013-04-01,463151,753
2013-04-01,463152,299
2013-04-01,463153,322
2013-04-01,463154,898
2013-04-01,463159,1019
2013-04-01,463160,10769
2013-04-01,463170,1476
2013-04-01,463180,15316
2013-04-01,463191,1545
2013-04-01,463199,17679
2013-04-01,463211,1983
2013-04-01,463212,326
2013-04-01,463219,8950
2013-04-01,463220,5185
2013-04-01,463300,3969
2013-04-01,464111,2506
2013-04-01,464112,1040
2013-04-01,464113,923
2013-04-01,464114,270
2013-04-01,464119,1085
2013-04-01,464121,53
2013-04-01,464122,276
2013-04-01,464129,5762
2013-04-01,464130,3299
2013-04-01,464141,107
2013-04-01,464142,291
2013-04-01,464149,1067
2013-04-01,464150,447
2013-04-01,464211,2195
2013-04-01,464212,1552
2013-04-01,464221,1920
2013-04-01,464222,821
2013-04-01,464223,4317
2013-04-01,464310,20006
2013-04-01,464320,7504
2013-04-01,464330,2996
2013-04-01,464340,1266
2013-04-01,464410,1493
2013-04-01,464420,1911
2013-04-01,464501,2094
2013-04-01,464502,2275
2013-04-01,464610,360
2013-04-01,464620,2090
2013-04-01,464631,300
2013-04-01,464632,2758
2013-04-01,464910,274
2013-04-01,464920,5572
2013-04-01,464930,1763
2013-04-01,464940,646
2013-04-01,464950,961
2013-04-01,464991,526
2013-04-01,464999,1674
2013-04-01,465100,8974
2013-04-01,465210,2795
2013-04-01,465220,561
2013-04-01,465310,3144
2013-04-01,465320,451
2013-04-01,465330,394
2013-04-01,465340,1503
2013-04-01,465350,2344
2013-04-01,465360,44
2013-04-01,465390,3931
2013-04-01,465400,2463
2013-04-01,465500,58
2013-04-01,465610,563
2013-04-01,465690,1072
2013-04-01,465910,2325
2013-04-01,465920,268
2013-04-01,465930,3038
2013-04-01,465990,9125
2013-04-01,466110,5094
2013-04-01,466121,2760
2013-04-01,466129,989
2013-04-01,466200,3716
2013-04-01,466310,271
2013-04-01,466320,2632
2013-04-01,466330,7615
2013-04-01,466340,1457
2013-04-01,466350,964
2013-04-01,466360,2472
2013-04-01,466370,220
2013-04-01,466391,882
2013-04-01,466399,8947
2013-04-01,466910,62
2013-04-01,466920,700
2013-04-01,466931,984
2013-04-01,466932,6284
2013-04-01,466939,1197
2013-04-01,466940,1650
2013-04-01,466990,1169
2013-04-01,469010,620
2013-04-01,469090,26294
2013-04-01,471110,64456
2013-04-01,471120,75085
2013-04-01,471130,16730
2013-04-01,471190,10206
2013-04-01,471900,7994
2013-04-01,472111,1791
2013-04-01,472112,2436
2013-04-01,472120,7273
2013-04-01,472130,11857
2013-04-01,472140,3596
2013-04-01,472150,886
2013-04-01,472160,3291
2013-04-01,472171,17803
2013-04-01,472172,2833
2013-04-01,472190,14917
2013-04-01,472200,2455
2013-04-01,472300,142
2013-04-01,473000,55842
2013-04-01,474010,6746
2013-04-01,474020,2094
2013-04-01,475110,2179
2013-04-01,475120,1049
2013-04-01,475190,2684
2013-04-01,475210,1319
2013-04-01,475220,2713
2013-04-01,475230,13089
2013-04-01,475240,6588
2013-04-01,475250,1808
2013-04-01,475260,1255
2013-04-01,475270,717
2013-04-01,475290,23048
2013-04-01,475300,26818
2013-04-01,475410,6697
2013-04-01,475420,1229
2013-04-01,475430,3810
2013-04-01,475440,6101
2013-04-01,475490,14951
2013-04-01,476110,4048
2013-04-01,476120,611
2013-04-01,476130,7676
2013-04-01,476200,296
2013-04-01,476310,4761
2013-04-01,476320,531
2013-04-01,476400,5606
2013-04-01,477110,3917
2013-04-01,477120,602
2013-04-01,477130,4435
2013-04-01,477140,7565
2013-04-01,477150,815
2013-04-01,477190,46926
2013-04-01,477210,1417
2013-04-01,477220,13482
2013-04-01,477230,4989
2013-04-01,477290,4828
2013-04-01,477310,38997
2013-04-01,477320,12440
2013-04-01,477330,3308
2013-04-01,477410,5653
2013-04-01,477420,3091
2013-04-01,477430,851
2013-04-01,477440,3679
2013-04-01,477450,2653
2013-04-01,477460,2576
2013-04-01,477470,3125
2013-04-01,477480,143
2013-04-01,477490,17915
2013-04-01,477810,133
2013-04-01,477820,32
2013-04-01,477830,184
2013-04-01,477840,-99
2013-04-01,477890,363
2013-04-01,478010,503
2013-04-01,478090,160
2013-04-01,479101,900
2013-04-01,479109,1765
2013-04-01,479900,2910
2013-04-01,491110,7015
2013-04-01,491120,654
2013-04-01,491200,5861
2013-04-01,492110,71180
2013-04-01,492120,35723
2013-04-01,492130,632
2013-04-01,492140,2536
2013-04-01,492150,31053
2013-04-01,492160,642
2013-04-01,492170,898
2013-04-01,492180,4811
2013-04-01,492190,7769
2013-04-01,492210,748
2013-04-01,492221,3651
2013-04-01,492229,15669
2013-04-01,492230,1388
2013-04-01,492240,3447
2013-04-01,492250,3149
2013-04-01,492280,22238
2013-04-01,492290,98637
2013-04-01,493110,279
2013-04-01,493120,-99
2013-04-01,493200,1509
2013-04-01,501100,280
2013-04-01,501200,3361
2013-04-01,502101,1238
2013-04-01,502200,2624
2013-04-01,511000,5510
2013-04-01,512000,615
2013-04-01,521010,4283
2013-04-01,521020,4862
2013-04-01,521030,-99
2013-04-01,522010,1128
2013-04-01,522020,1489
2013-04-01,522091,151
2013-04-01,522092,1027
2013-04-01,522099,4849
2013-04-01,523011,4482
2013-04-01,523019,397
2013-04-01,523020,1144
2013-04-01,523031,300
2013-04-01,523039,1302
2013-04-01,523090,20815
2013-04-01,524110,294
2013-04-01,524120,8611
2013-04-01,524130,1002
2013-04-01,524190,3890
2013-04-01,524210,542
2013-04-01,524220,468
2013-04-01,524230,1176
2013-04-01,524290,11052
2013-04-01,524310,2111
2013-04-01,524320,11
2013-04-01,524330,415
2013-04-01,524390,2283
2013-04-01,530010,9166
2013-04-01,530090,2676
2013-04-01,551010,6280
2013-04-01,551021,365
2013-04-01,551022,35501
2013-04-01,551023,19122
2013-04-01,551090,2173
2013-04-01,552000,460
2013-04-01,561011,43166
2013-04-01,561012,5043
2013-04-01,561013,41833
2013-04-01,561014,5904
2013-04-01,561019,51747
2013-04-01,561020,5032
2013-04-01,561030,8393
2013-04-01,561040,770
2013-04-01,562010,24106
2013-04-01,562091,6186
2013-04-01,562099,939
2013-04-01,581100,6989
2013-04-01,581300,14716
2013-04-01,581900,474
2013-04-01,591110,5694
2013-04-01,591120,267
2013-04-01,591200,715
2013-04-01,591300,3598
2013-04-01,592000,144
2013-04-01,601000,5481
2013-04-01,602100,4879
2013-04-01,602200,14125
2013-04-01,602310,7196
2013-04-01,602320,4122
2013-04-01,602900,1581
2013-04-01,611010,535
2013-04-01,611090,25124
2013-04-01,612000,9683
2013-04-01,613000,309
2013-04-01,614010,4518
2013-04-01,614090,574
2013-04-01,619000,5872
2013-04-01,620100,43496
2013-04-01,620200,1131
2013-04-01,620300,485
2013-04-01,620900,36369
2013-04-01,631110,5807
2013-04-01,631120,47
2013-04-01,631190,955
2013-04-01,631200,137
2013-04-01,639100,452
2013-04-01,639900,551
2013-04-01,641100,-99
2013-04-01,641910,8261
2013-04-01,641930,55070
2013-04-01,641941,2998
2013-04-01,641942,200
2013-04-01,641943,364
2013-04-01,642000,83
2013-04-01,643001,70
2013-04-01,643009,-99
2013-04-01,649100,174
2013-04-01,649210,567
2013-04-01,649220,12866
2013-04-01,649290,8369
2013-04-01,649910,115
2013-04-01,649991,252
2013-04-01,649999,4601
2013-04-01,651110,11297
2013-04-01,651120,5315
2013-04-01,651130,559
2013-04-01,651210,12299
2013-04-01,651220,15979
2013-04-01,651310,35483
2013-04-01,651320,312
2013-04-01,652000,166
2013-04-01,653000,87
2013-04-01,661111,553
2013-04-01,661121,44
2013-04-01,661131,643
2013-04-01,661910,1736
2013-04-01,661920,700
2013-04-01,661930,103
2013-04-01,661991,73
2013-04-01,661992,-99
2013-04-01,661999,1763
2013-04-01,662010,219
2013-04-01,662020,9177
2013-04-01,662090,1424
2013-04-01,663000,675
2013-04-01,681010,3488
2013-04-01,681020,219
2013-04-01,681098,42235
2013-04-01,681099,10385
2013-04-01,682010,7030
2013-04-01,682091,2164
2013-04-01,682099,14296
2013-04-01,691001,18657
2013-04-01,691002,6082
2013-04-01,692000,32670
2013-04-01,702010,955
2013-04-01,702091,8504
2013-04-01,702092,13769
2013-04-01,702099,31307
2013-04-01,711001,14648
2013-04-01,711002,1736
2013-04-01,711003,7418
2013-04-01,711009,16811
2013-04-01,712000,4330
2013-04-01,721010,817
2013-04-01,721020,1871
2013-04-01,721030,555
2013-04-01,721090,222
2013-04-01,722010,833
2013-04-01,722020,149
2013-04-01,731001,2648
2013-04-01,731009,14701
2013-04-01,732000,3306
2013-04-01,741000,741
2013-04-01,742000,1068
2013-04-01,749001,326
2013-04-01,749002,48
2013-04-01,749003,44
2013-04-01,749009,3966
2013-04-01,750000,2075
2013-04-01,771110,1064
2013-04-01,771190,2326
2013-04-01,771210,333
2013-04-01,771220,9
2013-04-01,771290,955
2013-04-01,772010,60
2013-04-01,772091,97
2013-04-01,772099,692
2013-04-01,773010,343
2013-04-01,773020,87
2013-04-01,773030,1308
2013-04-01,773040,728
2013-04-01,773090,4781
2013-04-01,774000,548
2013-04-01,780000,83895
2013-04-01,791100,10755
2013-04-01,791200,5527
2013-04-01,791901,150
2013-04-01,791909,3667
2013-04-01,801010,7672
2013-04-01,801020,2007
2013-04-01,801090,139482
2013-04-01,811000,274
2013-04-01,812010,98506
2013-04-01,812020,1073
2013-04-01,812090,8534
2013-04-01,813000,3708
2013-04-01,821100,1386
2013-04-01,821900,2206
2013-04-01,822000,52261
2013-04-01,823000,1129
2013-04-01,829100,333
2013-04-01,829200,3718
2013-04-01,829900,88039
2013-04-01,851010,5218
2013-04-01,851020,255049
2013-04-01,852100,65126
2013-04-01,852200,12736
2013-04-01,853100,19774
2013-04-01,853201,39695
2013-04-01,853300,2093
2013-04-01,854910,3794
2013-04-01,854920,177
2013-04-01,854930,2904
2013-04-01,854940,8584
2013-04-01,854950,633
2013-04-01,854960,455
2013-04-01,854990,8620
2013-04-01,855000,423
2013-04-01,861010,71665
2013-04-01,861020,3520
2013-04-01,862110,7110
2013-04-01,862120,1239
2013-04-01,862130,1142
2013-04-01,862200,7837
2013-04-01,863110,9055
2013-04-01,863120,9696
2013-04-01,863190,3513
2013-04-01,863200,10964
2013-04-01,863300,8340
2013-04-01,864000,12514
2013-04-01,869010,787
2013-04-01,869090,90786
2013-04-01,870100,1154
2013-04-01,870210,18420
2013-04-01,870220,3220
2013-04-01,870910,621
2013-04-01,870920,312
2013-04-01,870990,1000
2013-04-01,880000,3079
2013-04-01,900011,2241
2013-04-01,900021,844
2013-04-01,900030,2183
2013-04-01,900040,73
2013-04-01,900091,531
2013-04-01,910100,669
2013-04-01,910200,358
2013-04-01,910300,1226
2013-04-01,910900,629
2013-04-01,920001,4503
2013-04-01,920009,34312
2013-04-01,931010,25307
2013-04-01,931020,3823
2013-04-01,931030,407
2013-04-01,931041,41
2013-04-01,931042,1352
2013-04-01,931050,853
2013-04-01,931090,974
2013-04-01,939010,998
2013-04-01,939020,1206
2013-04-01,939030,3670
2013-04-01,939090,3724
2013-04-01,941100,5272
2013-04-01,941200,5564
2013-04-01,942000,33264
2013-04-01,949100,42290
2013-04-01,949200,177
2013-04-01,949910,5848
2013-04-01,949920,56672
2013-04-01,949930,1370
2013-04-01,949990,95378
2013-04-01,951100,1671
2013-04-01,951200,652
2013-04-01,952100,1567
2013-04-01,952200,336
2013-04-01,952300,44
2013-04-01,952910,257
2013-04-01,952920,128
2013-04-01,952990,355
2013-04-01,960101,191
2013-04-01,960102,5089
2013-04-01,960201,9446
2013-04-01,960202,2192
2013-04-01,960300,5336
2013-04-01,960910,1062
2013-04-01,960990,33162
2013-04-01,999999,12154
2013-05-01,11111,3108
2013-05-01,11112,4045
2013-05-01,11119,22646
2013-05-01,11121,2480
2013-05-01,11129,1076
2013-05-01,11130,503
2013-05-01,11211,29626
2013-05-01,11291,587
2013-05-01,11299,8359
2013-05-01,11310,4345
2013-05-01,11321,1367
2013-05-01,11329,6246
2013-05-01,11331,3360
2013-05-01,11341,348
2013-05-01,11342,1450
2013-05-01,11400,7216
2013-05-01,11501,2021
2013-05-01,11509,5
2013-05-01,11911,714
2013-05-01,11912,1172
2013-05-01,11990,180
2013-05-01,12110,23467
2013-05-01,12121,613
2013-05-01,12200,7456
2013-05-01,12311,20539
2013-05-01,12319,788
2013-05-01,12320,3386
2013-05-01,12410,354
2013-05-01,12420,890
2013-05-01,12490,2706
2013-05-01,12510,5674
2013-05-01,12590,-99
2013-05-01,12600,2018
2013-05-01,12701,4105
2013-05-01,12709,891
2013-05-01,12800,209
2013-05-01,12900,366
2013-05-01,13011,2107
2013-05-01,13012,1139
2013-05-01,13013,522
2013-05-01,13019,1531
2013-05-01,13020,1231
2013-05-01,14113,56335
2013-05-01,14114,5640
2013-05-01,14115,2360
2013-05-01,14121,1395
2013-05-01,14211,532
2013-05-01,14221,1711
2013-05-01,14410,3227
2013-05-01,14420,56
2013-05-01,14430,31
2013-05-01,14510,2823
2013-05-01,14520,211
2013-05-01,14610,12445
2013-05-01,14620,41
2013-05-01,14710,388
2013-05-01,14720,11
2013-05-01,14810,4666
2013-05-01,14820,4687
2013-05-01,14910,573
2013-05-01,14920,19
2013-05-01,14930,69
2013-05-01,14990,629
2013-05-01,16111,3016
2013-05-01,16112,1683
2013-05-01,16113,452
2013-05-01,16119,2257
2013-05-01,16120,7892
2013-05-01,16130,25005
2013-05-01,16140,347
2013-05-01,16150,209
2013-05-01,16190,4709
2013-05-01,16210,181
2013-05-01,16220,315
2013-05-01,16230,45
2013-05-01,16291,831
2013-05-01,16292,272
2013-05-01,16299,895
2013-05-01,17010,57
2013-05-01,17020,54
2013-05-01,21010,956
2013-05-01,21020,162
2013-05-01,21030,387
2013-05-01,22010,2250
2013-05-01,22020,2233
2013-05-01,24010,1957
2013-05-01,24020,1818
2013-05-01,31110,5013
2013-05-01,31120,7735
2013-05-01,31130,-99
2013-05-01,31200,291
2013-05-01,31300,280
2013-05-01,32000,89
2013-05-01,51000,73
2013-05-01,61000,9269
2013-05-01,62000,1163
2013-05-01,71000,-99
2013-05-01,72100,-99
2013-05-01,72910,4421
2013-05-01,72990,5665
2013-05-01,81100,324
2013-05-01,81200,1046
2013-05-01,81300,4039
2013-05-01,81400,598
2013-05-01,89110,15
2013-05-01,89120,693
2013-05-01,89200,28
2013-05-01,89300,1043
2013-05-01,89900,3549
2013-05-01,91000,45253
2013-05-01,99000,1911
2013-05-01,101011,19050
2013-05-01,101012,9952
2013-05-01,101013,152
2013-05-01,101020,21714
2013-05-01,101030,12583
2013-05-01,101040,3357
2013-05-01,101091,1701
2013-05-01,101099,3302
2013-05-01,102001,8030
2013-05-01,102002,347
2013-05-01,102003,206
2013-05-01,103011,8226
2013-05-01,103012,1902
2013-05-01,103020,8226
2013-05-01,103030,2919
2013-05-01,103091,1604
2013-05-01,103099,7892
2013-05-01,104011,15105
2013-05-01,104012,2430
2013-05-01,104013,7083
2013-05-01,104020,-99
2013-05-01,105010,13449
2013-05-01,105020,8070
2013-05-01,105030,4969
2013-05-01,105090,6753
2013-05-01,106110,7711
2013-05-01,106120,1727
2013-05-01,106131,1291
2013-05-01,106139,905
2013-05-01,106200,1298
2013-05-01,107110,11287
2013-05-01,107121,14557
2013-05-01,107129,23880
2013-05-01,107200,15677
2013-05-01,107301,2563
2013-05-01,107309,11755
2013-05-01,107410,8190
2013-05-01,107420,1436
2013-05-01,107500,602
2013-05-01,107911,3436
2013-05-01,107912,771
2013-05-01,107920,2039
2013-05-01,107930,7325
2013-05-01,107991,986
2013-05-01,107992,264
2013-05-01,107999,20566
2013-05-01,108000,6032
2013-05-01,109000,310
2013-05-01,110100,1783
2013-05-01,110211,414
2013-05-01,110212,23053
2013-05-01,110290,812
2013-05-01,110300,7722
2013-05-01,110411,3850
2013-05-01,110412,5275
2013-05-01,110420,9783
2013-05-01,110491,762
2013-05-01,110492,7878
2013-05-01,120010,1752
2013-05-01,120091,3721
2013-05-01,120099,2179
2013-05-01,131110,2761
2013-05-01,131120,507
2013-05-01,131131,1269
2013-05-01,131132,5679
2013-05-01,131139,2267
2013-05-01,131201,166
2013-05-01,131202,3438
2013-05-01,131209,6869
2013-05-01,131300,7416
2013-05-01,139100,3533
2013-05-01,139201,912
2013-05-01,139202,1190
2013-05-01,139203,1101
2013-05-01,139204,1037
2013-05-01,139209,5486
2013-05-01,139300,697
2013-05-01,139400,800
2013-05-01,139900,15559
2013-05-01,141110,5012
2013-05-01,141120,5054
2013-05-01,141130,4239
2013-05-01,141140,596
2013-05-01,141191,904
2013-05-01,141199,31862
2013-05-01,141201,640
2013-05-01,141202,406
2013-05-01,142000,129
2013-05-01,143010,2392
2013-05-01,143020,3370
2013-05-01,149000,514
2013-05-01,151100,9785
2013-05-01,151200,2805
2013-05-01,152011,10895
2013-05-01,152021,5788
2013-05-01,152031,14548
2013-05-01,152040,3607
2013-05-01,161001,3720
2013-05-01,161002,10425
2013-05-01,162100,2704
2013-05-01,162201,3328
2013-05-01,162202,1208
2013-05-01,162300,725
2013-05-01,162901,593
2013-05-01,162902,341
2013-05-01,162903,111
2013-05-01,162909,6611
2013-05-01,170101,1896
2013-05-01,170102,6892
2013-05-01,170201,2585
2013-05-01,170202,8883
2013-05-01,170910,6221
2013-05-01,170990,8967
2013-05-01,181101,4936
2013-05-01,181109,15682
2013-05-01,181200,4904
2013-05-01,182000,83
2013-05-01,191000,146
2013-05-01,192000,6432
2013-05-01,201110,1720
2013-05-01,201120,1089
2013-05-01,201130,651
2013-05-01,201140,-99
2013-05-01,201180,791
2013-05-01,201190,1771
2013-05-01,201210,1046
2013-05-01,201220,694
2013-05-01,201300,760
2013-05-01,201401,2851
2013-05-01,201409,1575
2013-05-01,202101,14273
2013-05-01,202200,7261
2013-05-01,202311,2558
2013-05-01,202312,6562
2013-05-01,202320,10726
2013-05-01,202906,685
2013-05-01,202907,1053
2013-05-01,202908,15223
2013-05-01,203000,195
2013-05-01,204000,69
2013-05-01,210010,31480
2013-05-01,210020,3152
2013-05-01,210030,862
2013-05-01,210090,2036
2013-05-01,221110,4917
2013-05-01,221120,1286
2013-05-01,221901,2091
2013-05-01,221909,5904
2013-05-01,222010,18106
2013-05-01,222090,37133
2013-05-01,231010,3729
2013-05-01,231020,1481
2013-05-01,231090,2816
2013-05-01,239100,573
2013-05-01,239201,2858
2013-05-01,239202,3435
2013-05-01,239209,1933
2013-05-01,239310,2510
2013-05-01,239391,811
2013-05-01,239399,669
2013-05-01,239410,4233
2013-05-01,239421,197
2013-05-01,239422,2068
2013-05-01,239510,1106
2013-05-01,239591,2723
2013-05-01,239592,5786
2013-05-01,239593,2090
2013-05-01,239600,2285
2013-05-01,239900,4950
2013-05-01,241001,1331
2013-05-01,241009,24250
2013-05-01,242010,3230
2013-05-01,242090,1535
2013-05-01,243100,4871
2013-05-01,243200,4547
2013-05-01,251101,11137
2013-05-01,251102,14133
2013-05-01,251200,4595
2013-05-01,251300,128
2013-05-01,252000,307
2013-05-01,259100,6076
2013-05-01,259200,4594
2013-05-01,259301,1223
2013-05-01,259302,670
2013-05-01,259309,2610
2013-05-01,259910,4101
2013-05-01,259991,608
2013-05-01,259992,152
2013-05-01,259993,14925
2013-05-01,259999,31151
2013-05-01,261000,774
2013-05-01,262000,4579
2013-05-01,263000,3722
2013-05-01,264000,10076
2013-05-01,265101,1981
2013-05-01,265102,1034
2013-05-01,265200,55
2013-05-01,266010,1075
2013-05-01,266090,2783
2013-05-01,267001,1325
2013-05-01,267002,11
2013-05-01,268000,27
2013-05-01,271010,6667
2013-05-01,271020,3844
2013-05-01,272000,2314
2013-05-01,273110,73
2013-05-01,273190,3230
2013-05-01,274000,1759
2013-05-01,275010,5386
2013-05-01,275020,4788
2013-05-01,275091,1475
2013-05-01,275092,492
2013-05-01,275099,3143
2013-05-01,279000,5376
2013-05-01,281100,880
2013-05-01,281201,3076
2013-05-01,281301,3020
2013-05-01,281400,1195
2013-05-01,281500,547
2013-05-01,281600,3388
2013-05-01,281700,429
2013-05-01,281900,6668
2013-05-01,282110,854
2013-05-01,282120,11735
2013-05-01,282130,1139
2013-05-01,282200,1391
2013-05-01,282300,1790
2013-05-01,282400,1725
2013-05-01,282500,3784
2013-05-01,282600,414
2013-05-01,282901,266
2013-05-01,282909,12194
2013-05-01,291000,34035
2013-05-01,292000,7964
2013-05-01,293011,851
2013-05-01,293090,45245
2013-05-01,301100,3424
2013-05-01,301200,958
2013-05-01,302000,1809
2013-05-01,303000,388
2013-05-01,309100,2022
2013-05-01,309200,1154
2013-05-01,309900,554
2013-05-01,310010,15810
2013-05-01,310020,4240
2013-05-01,310030,4206
2013-05-01,321011,268
2013-05-01,321012,74
2013-05-01,321020,244
2013-05-01,322001,251
2013-05-01,323001,773
2013-05-01,324000,1086
2013-05-01,329010,317
2013-05-01,329020,707
2013-05-01,329030,449
2013-05-01,329040,497
2013-05-01,329090,10087
2013-05-01,331101,929
2013-05-01,331210,914
2013-05-01,331220,306
2013-05-01,331290,2234
2013-05-01,331301,112
2013-05-01,331400,365
2013-05-01,331900,3572
2013-05-01,332000,585
2013-05-01,351110,4895
2013-05-01,351130,816
2013-05-01,351190,623
2013-05-01,351201,1360
2013-05-01,351310,-99
2013-05-01,351320,30746
2013-05-01,352010,32
2013-05-01,352020,5434
2013-05-01,353001,5
2013-05-01,360010,1871
2013-05-01,360020,7033
2013-05-01,370000,1035
2013-05-01,381100,21457
2013-05-01,381200,2079
2013-05-01,382010,1924
2013-05-01,382020,1636
2013-05-01,390000,661
2013-05-01,410011,129460
2013-05-01,410021,92252
2013-05-01,421000,49500
2013-05-01,422100,1170
2013-05-01,422200,38116
2013-05-01,429010,6642
2013-05-01,429090,40709
2013-05-01,431100,795
2013-05-01,431210,12671
2013-05-01,431220,779
2013-05-01,432110,455
2013-05-01,432190,20133
2013-05-01,432200,7371
2013-05-01,432910,1829
2013-05-01,432920,1406
2013-05-01,432990,7622
2013-05-01,433010,2194
2013-05-01,433020,1919
2013-05-01,433030,285
2013-05-01,433040,2985
2013-05-01,433090,395
2013-05-01,439100,2038
2013-05-01,439910,2585
2013-05-01,439990,12959
2013-05-01,451110,34935
2013-05-01,451190,8809
2013-05-01,451210,1836
2013-05-01,451290,866
2013-05-01,452101,2901
2013-05-01,452210,888
2013-05-01,452220,1248
2013-05-01,452300,1149
2013-05-01,452401,1403
2013-05-01,452500,192
2013-05-01,452600,3950
2013-05-01,452700,276
2013-05-01,452800,597
2013-05-01,452910,447
2013-05-01,452990,12183
2013-05-01,453100,13583
2013-05-01,453210,6506
2013-05-01,453220,713
2013-05-01,453291,12769
2013-05-01,453292,254
2013-05-01,454010,7524
2013-05-01,454020,134
2013-05-01,461011,27804
2013-05-01,461012,460
2013-05-01,461013,217
2013-05-01,461014,404
2013-05-01,461019,1951
2013-05-01,461021,5665
2013-05-01,461022,38
2013-05-01,461029,402
2013-05-01,461031,249
2013-05-01,461032,2043
2013-05-01,461039,1560
2013-05-01,461040,6070
2013-05-01,461091,613
2013-05-01,461092,132
2013-05-01,461093,229
2013-05-01,461094,412
2013-05-01,461095,150
2013-05-01,461099,3691
2013-05-01,462110,-99
2013-05-01,462120,1505
2013-05-01,462131,6588
2013-05-01,462132,751
2013-05-01,462190,1187
2013-05-01,462201,313
2013-05-01,462209,551
2013-05-01,463111,3035
2013-05-01,463112,2880
2013-05-01,463121,2376
2013-05-01,463129,1602
2013-05-01,463130,1390
2013-05-01,463140,11556
2013-05-01,463151,759
2013-05-01,463152,296
2013-05-01,463153,323
2013-05-01,463154,899
2013-05-01,463159,1034
2013-05-01,463160,10789
2013-05-01,463170,1469
2013-05-01,463180,15290
2013-05-01,463191,1480
2013-05-01,463199,17637
2013-05-01,463211,2050
2013-05-01,463212,322
2013-05-01,463219,8780
2013-05-01,463220,5159
2013-05-01,463300,3961
2013-05-01,464111,2501
2013-05-01,464112,1002
2013-05-01,464113,944
2013-05-01,464114,295
2013-05-01,464119,1095
2013-05-01,464121,61
2013-05-01,464122,281
2013-05-01,464129,5685
2013-05-01,464130,3251
2013-05-01,464141,108
2013-05-01,464142,290
2013-05-01,464149,1058
2013-05-01,464150,449
2013-05-01,464211,2063
2013-05-01,464212,1531
2013-05-01,464221,1985
2013-05-01,464222,809
2013-05-01,464223,4212
2013-05-01,464310,20036
2013-05-01,464320,7565
2013-05-01,464330,3107
2013-05-01,464340,1264
2013-05-01,464410,1487
2013-05-01,464420,1910
2013-05-01,464501,2127
2013-05-01,464502,2223
2013-05-01,464610,357
2013-05-01,464620,2098
2013-05-01,464631,312
2013-05-01,464632,2728
2013-05-01,464910,262
2013-05-01,464920,5558
2013-05-01,464930,1798
2013-05-01,464940,646
2013-05-01,464950,941
2013-05-01,464991,519
2013-05-01,464999,1683
2013-05-01,465100,8966
2013-05-01,465210,2802
2013-05-01,465220,564
2013-05-01,465310,3161
2013-05-01,465320,446
2013-05-01,465330,396
2013-05-01,465340,1519
2013-05-01,465350,2370
2013-05-01,465360,46
2013-05-01,465390,3950
2013-05-01,465400,2464
2013-05-01,465500,56
2013-05-01,465610,551
2013-05-01,465690,1019
2013-05-01,465910,2313
2013-05-01,465920,256
2013-05-01,465930,3046
2013-05-01,465990,9104
2013-05-01,466110,5100
2013-05-01,466121,2733
2013-05-01,466129,995
2013-05-01,466200,3696
2013-05-01,466310,293
2013-05-01,466320,2617
2013-05-01,466330,7648
2013-05-01,466340,1457
2013-05-01,466350,956
2013-05-01,466360,2455
2013-05-01,466370,221
2013-05-01,466391,881
2013-05-01,466399,8900
2013-05-01,466910,60
2013-05-01,466920,678
2013-05-01,466931,982
2013-05-01,466932,5999
2013-05-01,466939,1399
2013-05-01,466940,1650
2013-05-01,466990,861
2013-05-01,469010,618
2013-05-01,469090,26307
2013-05-01,471110,64366
2013-05-01,471120,74872
2013-05-01,471130,16762
2013-05-01,471190,10201
2013-05-01,471900,8029
2013-05-01,472111,1788
2013-05-01,472112,2377
2013-05-01,472120,7306
2013-05-01,472130,11920
2013-05-01,472140,3624
2013-05-01,472150,891
2013-05-01,472160,3261
2013-05-01,472171,17881
2013-05-01,472172,2690
2013-05-01,472190,14696
